,author_id,id,text
17,1151305287963299840,1454460814262358018,#metaverse #facebook oh my ⁦@imfbrandon⁩ ⁦@worldwideeduc8r⁩ ⁦@saki_milton⁩ https://t.co/NGDA997qus
18,863055042135207936,1454460781894914053,https://t.co/9sbwgUT3EC Domain Name Now Available @SedoDE @Sedo #Meta #Metaverse #Metaverso #metavers #SocialMedia #social #socialmediamarketing #metasocial #metaguardians #metapayment @Meta  @schrep
19,1441702148257955843,1454460775523700737,"@TheBinanceNFT ILOVE #Elemongame Partner #Corsair
#GameNft #PlayToEarn #Top10MVB 
#BinanceSmartChain
#Metaverse https://t.co/7LpBudYiyT"
20,1439601857458950150,1454460770935185411,"This is an excellent project for the future. Strong will be successful, too the moon. Always be waiting for the progress of this project.
@AsishMohapatra1  @Saha_Deban  @Ratandas2 

#GunHunterNFT #PlayToEarn #GHT #P2E #metaverse #PVP https://t.co/vzKXW7iptZ"
21,1631788501,1454460770822074368,"Truth! I’ll stay w/ #SidlotteForever #TeamSidney #SanditonNeedsSidney #CelebrateSidlotte #SaveSidneyParker #LastAustenHero #JASanditon #TeamAusten
@masterpiecepbs @RedPlanetTV @BritBox_UK @PrimeVideo @netflix @GBH @Tatler @PBSDS @PBSDistribution #TeamSidlotte #SidLove #Metaverse https://t.co/JoF8vCj5T9 https://t.co/5vq9qOmx7Z"
22,1414202287681990667,1454460759455383558,"@BinanceChain @SnowCrashDAO, a rare and good #MetaVerse and #GameFi project, if you have read the official doc. $Nora #MetaVoxel #DeFi #Gamefi #BSCGems #Binance    #BscProject
https://t.co/9hBwDflPvS"
23,793910419,1454460748969689094,"We're just getting started.
#Metaverse #Mana $Mana #Bitcoin #Btc #Ethereum https://t.co/FpOdVKNxid"
24,807979432862359552,1454460742850076674,"#SPAT #MetaSpatial #Metaverse #NFT
Must join  @CryptoHindiO
@AbBabyAb @JayeshGawade3 
@NileshPGaonkar5 https://t.co/8xG9wpWrMQ"
25,2960616823,1454460714492432387,"While the whole world was busy bashing the #Metaverse , #WhatsApp silently introduced the feature to react to messages. Much needed feature indeed. Hope it roles out to all users soon! https://t.co/55wdlscA9b"
26,1441702148257955843,1454460687414005761,"@Cris__U ILOVE #Elemongame Partner #Corsair
#GameNft #PlayToEarn #Top10MVB 
#BinanceSmartChain
#Metaverse https://t.co/SfJvPFx0aB"
27,433792612,1454460664299278337,Facebook strikes again #Metaverse https://t.co/DAgjcafG4y
28,1382179723950772225,1454460663867207687,"@SupreSpace Good luck team! I believe this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the future.
@Ziaur202
@megh_asraf
@GxSajib

#metaverse #PRESALE  #GameFi #NFT #PlayToEarn"
29,1327586269128392704,1454460651493941254,"Flip 1.8$ and parabolic run is ready for $fear!

$FEAR in Halloween season with 10M mc and main net p2e and 3d museum ! 

Soon all kucoin ct will start shilling :) 

@digishahed look into this if you liked $TCP you will like this too!

$MANA $SAND $AXS $DPET $LOCG #Metaverse https://t.co/xG3HBZQU6C"
30,1265742995636326401,1454460639938760716,"A constant reminder

Only takes a minute to join the hottest #metaverse game launching soon

#SHIB #FLOKI #SAFEMOON #DEFI #BSCGems #NFT
https://t.co/QnzrkorJZK"
31,1441702148257955843,1454460614726750211,"@davidgokhshtein ILOVE #Elemongame Partner #Corsair
#GameNft #PlayToEarn #Top10MVB 
#BinanceSmartChain
#Metaverse https://t.co/EZPfB53aIt"
32,1414202287681990667,1454460611413172225,"@DjPrestigeUk @SnowCrashDAO, a rare and good #MetaVerse and #GameFi project, if you have read the official doc. $Nora #MetaVoxel #DeFi #Gamefi #BSCGems #Binance    #BscProject
https://t.co/9hBwDflPvS"
33,1389675288255205378,1454460593897938947,"bull $BLIN price is cheap. buy cheap.
Sign up for #Gateio. 40% discount

https://t.co/HVLpBwzYj3

#BabyDogeArmy  #Metaverse #paribu #btcturk #MEXCGlobal  #SHIBARMY  #BabyDogeArmy  #FEG  #fegtoken  #Binance  #BinanceSmartChain  #BNB  #token #bitexen #DogecoinToTheMoon 
#DogeZilla"
34,1405165444856754182,1454460583705812992,$SAND vs $BTC is just getting started. The real #metaverse will be decentralized not centralized like @Meta Don't let a company steal your data and make money out of it. https://t.co/XaLajVR7m1
35,414946220,1454460583076630538,"#FacebookMeta #Metaverse 

Is it [Facebook rebranding] a genuine bid to set the company on course for what he sees as the future of computing?

Via @ConversationEDU 

https://t.co/zpIoP83akC"
36,27415722,1454460574298001416,"We are entering an era where #digital is the basis. Maybe, #metaverse will create the augmented teams. In your opinion, what is the most important fundamental for the #effective #collaboration?"
37,1282925156466229249,1454460553095626760,"@MetaSpatial_io Very good project with moonly potential ❤️❤️❤️
@FerdiAn09967763 @CryptoBikash @crypto720 
@ArmanRa68022474 @AkeelAh75623493 
#SPAT #MetaSpatial #Metaverse #NFTs"
38,1430457146357993478,1454460536263938050,"@weiweidayodayo ASTON MARTIN VANQUISH AM 310 https://t.co/1gdgRQO2W1 
@opensea
  #nfts #nftcommunity #nftart #nftcollector #nftgallery #cryptoart #nftgram  #nftartist #nftcollectors #nftartists #nftdrop #crypto #cryptoart #openseanfts  #digitalart #NFTGiveaways #NFTGiveaways #Metaverse"
39,1441702148257955843,1454460534036709377,"@CryptoLoretta ILOVE #Elemongame Partner #Corsair
#GameNft #PlayToEarn #Top10MVB 
#BinanceSmartChain
#Metaverse https://t.co/i5yLwhQhZV"
40,1445390595938263044,1454460531394424834,"#Airdrop #GameFi #NFT #PlayToEarn #Metaverse
will be the greatest game ever can actually change the fundamental structure of traditional game, it’s so good if people can get passive income while playing game.
@FisseGilbe  @AshisGupte  @HollyNGatto1 https://t.co/410j5S2lr7"
41,405796624,1454460513308532738,"All #Metaverse coin did 3x expect the #Dego which is first #Metaverse  Coin , keep your eyes on $Dego"
42,1451865998802358283,1454460497554657282,"Very good project with specific goals.

@s
@BIGHIT_MUSIC
@GiveawayLC

#SPAT #MetaSpatial #Metaverse #NFTs https://t.co/MtSi2Ij059"
43,1406556181133512705,1454460490873196553,@krakenfx $Starl. @StarLinkETH is kicking off closed beta testing of their space #metaverse project today. So much is in store for the community and investors. https://t.co/kHsSaSMvuz
44,1368654415,1454460488985706502,"Join free airdrop from meta #SPAT #MetaSpatial #Metaverse #NFTs 

@CryptoTeluguO @talkwthme @ThorXCrypto https://t.co/VGBEZJTz2K"
45,1178041806,1454460477380173828,"One of 666 🤪 Discount for #63 during #Halloween 🥳 Only 3.3 ETH 🥳 Hurry up, buy it 

https://t.co/62xNIyF4AO

#NFTs #NFT #NFTCommunity #nftcollectors #nftcollector #NFTartist #NFTMarketplace  #nftart #cryptoart #cryptoartist #Halloween #bitcoin #NFTNYC2021 #NFTNYC #metaverse https://t.co/YSj6JKtcje"
46,936008205766922240,1454460475320815624,"Which one wins, $blok to $1.30 or $naka to $53.00

#BLOCKTOPİA 
#Nakaverse 
#Metaverse 
#Meta"
47,1430457146357993478,1454460475283025928,"@KeepC0unting ASTON MARTIN VANQUISH AM 310 https://t.co/1gdgRQO2W1 
@opensea
  #nfts #nftcommunity #nftart #nftcollector #nftgallery #cryptoart #nftgram  #nftartist #nftcollectors #nftartists #nftdrop #crypto #cryptoart #openseanfts  #digitalart #NFTGiveaways #NFTGiveaways #Metaverse"
48,865287461886472192,1454460472292376582,"This is a great project and also the reward is great. Thanks for shared this wonderful opportunity. Best wishes for all team members. Keep going and get to the moon. wish me good luck!
@HongDng77402459
 
@thuinst
 
@huatienthuat
 
#SPAT #MetaSpatial #Metaverse #NFTs https://t.co/fwqHyJRNko"
49,771888223698157568,1454460469972848647,"@CoinDesk @Facebook @naomibrockwell @davidzmorris #Metaverse is so last week. Big brains are on the #MultiMetaverse tip now.

#CCIP https://t.co/wZguhLZGlp"
0,1454460201961078785,1454460467993202690,The native token is on board trading on UNISWAP.  $dog $shib $mana $tlm $sand $bit $smon #Metaverse #META $dext $raca #uniswap contract  address : 0x17a459bff9277e945354fc32b2daef5211fe801b
1,1386247374524215298,1454460452566491142,"Specially Thanks sir
For sharing a great project   I Hope This project Future is Bright More Success &amp; Go To The Moon

@AnanyaA21647500 

@kajalmaskre 

@Pawan70620128 

#GunHunterNFT #PlayToEarn #GHT #P2E #Metaverse #PVP https://t.co/Irp0GtU4or"
2,1430457146357993478,1454460427648253957,"@TheCryptoTulip ASTON MARTIN VANQUISH AM 310 https://t.co/1gdgRQO2W1 
@opensea
  #nfts #nftcommunity #nftart #nftcollector #nftgallery #cryptoart #nftgram  #nftartist #nftcollectors #nftartists #nftdrop #crypto #cryptoart #openseanfts  #digitalart #NFTGiveaways #NFTGiveaways #Metaverse"
3,1414202287681990667,1454460413651795968,"@cryptogems555 @SnowCrashDAO, a rare and good #MetaVerse and #GameFi project, if you have read the official doc. $Nora #MetaVoxel #DeFi #Gamefi #BSCGems #Binance    #BscProject
https://t.co/9hBwDflPvS"
4,1386247374524215298,1454460387827453952,"@GunHunterNFT Specially Thanks sir
For sharing a great project   I Hope This project Future is Bright More Success &amp; Go To The Moon

@AnanyaA21647500 

@kajalmaskre 

@Pawan70620128 

#GunHunterNFT #PlayToEarn #GHT #P2E #Metaverse #PVP"
5,1282095974253387776,1454460376053993472,"@PokemineG
The next good project this is a good project going forward. hopefully it will be a new hope and provide good progress.

@Dhika2614
 
@aminudin411
 
@Akusih_B_aja

#Airdrop #Pokemon #Crypto #PlayToEarn #Metaverse #GameFi #NFT #Heco $PMD https://t.co/UN8UminisQ"
6,875602958217379841,1454460362628255752,"https://t.co/RNXbKiK4fe

with 12k Euros BIN for a short time

#Domains  #Metaverse #domainnames #Nft #DomainNameForSale  #Meta   #namepros #xr #vr #ar #virtualreality #mtvrsbet  #AugmentedReality #mtvrs #DigitalTransformation #btc #metabet #metaverspay #metaproperty #mtvrsnft"
7,1333620274181226496,1454460361810190337,Finally! some use for my dusty Quest2 #Bloktopia  #Metaverse #Meta #OculusQuest2 #MetaQuest https://t.co/QxftI5RN7S
8,1441702148257955843,1454460351353741312,"@CoinMarketCap ILOVE #Elemongame Partner #Corsair
#GameNft #PlayToEarn #Top10MVB 
#BinanceSmartChain
#Metaverse https://t.co/EpklJsMBfy"
9,124110153,1454460329224667143,"@MetaSpatial_io All the successes of the project related to their team.Go to the moon🚀🚀🚀

@Sandeep_Deepsan 
@raj_rohada 
@RajuCh11802681 
#SPAT #MetaSpatial #Metaverse #NFTs"
10,16920080,1454460307833856005,The #metaverse is bullshit: You're not losing your mind: it really does just sound like a worse version of the internet. https://t.co/qgN82q6Fg1 @wesleyfenlon @pcgamer
11,1631788501,1454460300527292420,"I’ll stay with #SidlotteForever #TeamSidney #SanditonNeedsSidney #CelebrateSidlotte #SaveSidneyParker #LastAustenHero #JASanditon #TeamAusten
@masterpiecepbs @RedPlanetTV @BritBox_UK @PrimeVideo @netflix @GBH @Tatler @PBSDS @PBSDistribution #TeamSidlotte #SidLove #Metaverse https://t.co/rL43Jmbz30 https://t.co/5wVCWrclIW"
12,1392591321840373764,1454460296190382081,"#HappyHalloween  #halloween2021 #SolanaAirdrop #SolanaNFT #Metaverse #GameFi #GameNFT #Halloween #NFTCommmunity #NFTGiveaways #NFTdrop #NFTcollection #Meta  #SOLNFT #nftcollector #NFT #NFTs #VR #SHIB #ShibaSwap #ATLAS #HarryPotter Harry Potter #dogecoin 
 
@candyshalloween"
13,92412730,1454460285595553797,👏🏽👏🏽👏🏽 Great 🧵👇🏽#Metaverse #Web3 https://t.co/9J9werB6oh
14,189622552,1454460282542170117,"Enroll: https://t.co/KYYTPt6R18

#Metaverse #VirtualReality #AugmentedReality #NFT #Crypto #Meta #blockchain https://t.co/oGVA7jsnXD"
15,1451377864041906182,1454460279312371726,"@PokemineG The next good project this is a good project going forward. hopefully it will be a new hope and provide good progress.

@Dhika2614
 
@aminudin411
 
@Akusih_B_aja

#Airdrop #Pokemon #Crypto #PlayToEarn #Metaverse #GameFi #NFT #Heco $PMD"
16,1384166268312293380,1454460271146242049,"$SENSO

Alex Blagirev (@Dvorkin01)
https://t.co/OX1DPbCVVK  has published that Jay-Z's company @RocNation bought $SENSO tokens

#crypto #SENSO #Sensorium #metaverse #NFT

https://t.co/ev7RdiYfEo https://t.co/OYCM8BmpLV"
17,1309149338296295425,1454460262656839686,And who will guard and protect this metaverse?? The #Soldiers of the #Metaverse @MetaverseArmy. Amazingly detailed design by ex-marvel guys and had more than 800+ ETH vol on OpenSea. Join the @meta here - https://t.co/jW0t5H8JWh @deceptive_queeN @nobodymeisyou @stuffingtonpst https://t.co/R0JLOXuusc
18,941411754910912514,1454460260316504069,"Someone has swallowed for 949K$$$ of $mana at 2,50$!!! WHAT A BEAST! HOLD ans SEE YOU ABOVE 5$ tomorrow! #MANA #MANAUSDT #Bullish #Metaverse #CryptoBOT #CryptoBots #Cryptos #ToTheMoon  #cryptocurrencies #Bitcoin #altcoins #token #Binance #HODL #DeFi #BTC #blockchain #USDT #BUSD"
19,1441702148257955843,1454460255925006338,"@intocryptoverse ILOVE #Elemongame Partner #Corsair
#GameNft #PlayToEarn #Top10MVB 
#BinanceSmartChain
#Metaverse https://t.co/P35f7AzpVX"
20,1436181548311711745,1454460254507487235,"Privacy issues are about to become 3 dimensional, forget GDPR!
Read more:
https://t.co/ubkhBD6RYk
@Sydney_Uni

#kibernasecurity #dataprotection #privacy #facebook #Metaverse"
21,1453490048540815368,1454460248912191500,"Features of Python !!

#developer #development #coder #coding #computer  #javascript #python  #webdevelopment #website  #linux #windows #google #microsoft #computerscience #pythonlearning  #machinelearning #artificialintelligence  #pythonchallenge #python #pythoncode #Metaverse https://t.co/VSAbQbU6kP"
22,1374647554118361093,1454460169753006081,@wolfofwallst @metasaurs Elemon Game is best choice 🚀 @ElemonGame #Elemon #BinanceSmartChain #GameFi #Metaverse #PlayToEarn @BEMILCoin #Bemil #Bemilcoin @FaraStarter #FaraStarter #GameFi #Corsair https://t.co/5SPQEAm4p2
23,1452279733882920960,1454460165399273476,"Great project!

#Airdrop #GameFi #NFT #PlayToEarn #Metaverse https://t.co/6NEjTu3gfm"
24,1441702148257955843,1454460155463024645,"@AlexxNFT ILOVE #Elemongame Partner #Corsair
#GameNft #PlayToEarn #Top10MVB 
#BinanceSmartChain
#Metaverse https://t.co/GHaM9WhNOk"
25,1374647554118361093,1454460152019505156,@TheCryptoLark Elemon Game is No1 🚀 #Elemon #BinanceSmartChain #GameFi #Metaverse @ElemonGame #PlayToEarn @BEMILCoin #Bemil #Bemilcoin @FaraStarter #FaraStarter #GameFi #Corsair https://t.co/KwBQ0Q7OcF
26,1124501833248985091,1454460137637171204,This collaboration is opening a new world of #Metaverse. Both of new project @BemilGame #Bemil #Bemilcoin @FaraStarter #FaraStarter #GameFi https://t.co/je4zt3ucSO https://t.co/Ds3AAlHBMD
27,1148862035129589760,1454460130058145797,It all started here @ThinkingUSD @GiveAwayHost @aishiseigestar  #SPAT #MetaSpatial #Metaverse #NFTs https://t.co/uan0EhEqQQ
28,1411427603018362883,1454460110663782407,"https://t.co/e8R8rOk06a

Domain name for sale.

ONLY $250

https://t.co/gtAyBDPyHq

Buy it Now.

#Meta #Sex #Cam #Chat #Porn #Domain #Metaverse #fun #onlyfans #online #startup #makemoneyonline #Bitcoin #crypto  #shibarmy #Metaverso https://t.co/UoPCNu6TCp"
29,1415183268719120391,1454460103843672081,"When you META perfect person of your dreams, the next thing you gotta do is to plan your dream wedding 🤭
#Meta #Metaverse"
30,1449609668569956363,1454460101687799811,"@SupreSpace The project is great and this projector has a strong team, so hopefully the project will be better in the future. 
@Asraful55573544
@AftabSk7312
@Monirul1322 

0xdc1AE2D85Ada600EcdD41d4baf51A29526aACDf4

#metaverse #PRESALE  #GameFi #NFT #PlayToEarn #P2E"
31,1329665504869400576,1454460085439172610,"@MetaSpatial_io Grab a chance 

#SPAT #MetaSpatial #Metaverse #NFTs  

@SrikarGupta99 
@SurajMisha1 
@anil_kanna_07"
32,1445751721611956224,1454460074559164420,"$SAND is up 110% so far since I posted it some days ago... Most trades takes some time, so be patient
#BTC #Metaverse #altcoin https://t.co/D05HMSk5CN"
33,1259477962568720385,1454460072067731467,@dao_duck @bloktopia Welcome to the future my friend :) #blok #Bloktopia #Metaverse #Bitcoin
34,1253734941067816965,1454460069257568262,@MeteorReport You didn’t miss anything. Decentraland is the king of #Metaverse
35,1441702148257955843,1454460067252621317,"@Cryptoking ILOVE #Elemongame Partner #Corsair
#GameNft #PlayToEarn #Top10MVB 
#BinanceSmartChain
#Metaverse https://t.co/5zCracW3iH"
36,930794892321873921,1454460065772027906,"@MetaSpatial_io Definitely it's a great project with a good https://t.co/4IAqH5sosn wishes to all.
@KondalaYerramn1
 
@ravi
 
@kesaram

#SPAT #MetaSpatial #Metaverse #NFTs"
37,1400346663428845572,1454460047577075718,"@GunHunterNFT Lets make it go on Top with all your support 🥳🚀🌈🥳

@Azwar28167383
@Azzakii14
@me_Azael

#GunHunterNFT #PlayToEarn #GHT #P2E #metaverse #PVP"
38,782512467951947776,1454460031404068865,"@Pentosh1 Marketplace going to be live soon🔥🔥💰
Playable alpha is coming😍🤑
https://t.co/WwmdILRUUX

@cryptomedatech #Crypto #DeFi #shiba #shibainu #opensea #gamedev  #gem #NFT #NFTCommunity #polygon #nftmeme #games #metaverse #meta #playtoearn #play2earn #NFTGaming #GameFi #FreetoPlay https://t.co/f9nEK0BKFs"
39,1331508188437311488,1454460009908035587,$PLAY in the #Metaverse https://t.co/zYOeFrN48R
40,1359002895866335234,1454459992556412928,"$Senso

Currently 7.5mil volume on kucoin
25mil mcap
my recommended buy zone was $1.9 but price shot up straight away as i was typing  
 
Try dca but if it breaks $2.3 it will moon

I REPEAT THIS WILL MOON
#Metaverse #meta 
$trias $blok $naka $polc $pmon $mana $zkt $flame $ai"
41,1441702148257955843,1454459986201825290,"@ElemonGame ILOVE #Elemongame Partner #Corsair
#GameNft #PlayToEarn #Top10MVB 
#BinanceSmartChain
#Metaverse https://t.co/P1Zyj2CZWt"
42,928433133900492800,1454459978622939138,"Best project ever, I am very happy to be participating in this project. I hope this project will gain more popularity in the future.

@Mohosy2000
 @2021Gkc @QUSAY13214 

#Metaverse #CryptoPlanes #CryptoCars #MVBIII $CPAN $CCAR https://t.co/oBlXziJ9ux"
43,1339367764251856897,1454459949103435790,"#BTTC #BTT BitTorrent Chain looking clean. Testnet is live right now. Have a try: https://t.co/Sit701WHOZ

#BitTorrent #TRON #TRX #Metaverse #MANA #BTC #Ethereum #ETH #EVM #ADA #SHIB #ShibaArmy #dogecoin #cryptocurrecy #catecoin #DeFi #altcoin #ALTSEASON #Solana #LUNA #MATIC https://t.co/ld41IpBMgj"
44,1102393629367328768,1454459939125174273,"I'm so addicted to my phone, social media, #crypto, #metaverse etc. 

It's all very exciting but nothing will ever replace IRL socialization

I need to learn to disconnect from it all every once in awhile"
45,208692498,1454459917515911170,"@MetaSpatial_io This is definity going to be HUGE! as the team has been an inspiration in their innovative approaches towards achieving the project goals and visions RocketRocketRocket
@AliZo2011 
@Alireza81_bcgam 
@Mohamma82690072 

#SPAT #MetaSpatial #Metaverse #NFTs"
46,1444847937851322369,1454459911169994760,"The bullllissh news keeps coming for $UFO! 

@TheUFOtoken  partnering up with $KDA again showing the high class of this team in strategy and execution.

#Metaverse #launchpad #P2E #GameFi https://t.co/hnRBhtJmBE"
47,1441702148257955843,1454459910700167179,"@CryptoLoretta ILOVE #Elemongame Partner #Corsair
#GameNft #PlayToEarn #Top10MVB 
#BinanceSmartChain
#Metaverse https://t.co/g5SiWfObxc"
48,1246823557885300736,1454459901221163016,"@davidgokhshtein I agree, to be honest I wasn’t even using Facebook for the past 5 years. It some how didn’t resonate with how advanced we are. My mom and dad use Facebook the most. I’m glad they decided to revamp the interface. But sorry mom and dad! #Metaverse"
49,2663868766,1454459890110504963,$SAND vs $BTC is just getting started. The real #metaverse will be decentralized not centralized like @Meta Don't let a company steal your data and make money out of it. Long to @TheSandboxGame https://t.co/pUayP9oFAQ
0,1220763308573237248,1454459863896047624,All this pumping and mana not trending yet!!! #decentrland #mana #Metaverse
1,3343896580,1454459854698000387,"@MetaSpatial_io This is a great project and also the reward is great. Thanks for shared this wonderful opportunity. Best wishes for all team members. Keep going and get to the moon. wish me good luck!
@sefa1694
@kriptotakko
@kriptoresal

#SPAT #MetaSpatial #Metaverse #NFTs"
2,756018109,1454459854207205377,Thinking of selling my $KAR to invest massively in @BC_Pioneer @BitDotCountry #Kusama parachains guys... #metaverse I am so hyped by this team! https://t.co/1hjiUzcSyJ
3,3343896580,1454459840831574017,"This is a great project and also the reward is great. Thanks for shared this wonderful opportunity. Best wishes for all team members. Keep going and get to the moon. wish me good luck!
@sefa1694
@kriptotakko
@kriptoresal

#SPAT #MetaSpatial #Metaverse #NFTs https://t.co/91w40vnPaB"
4,1432275055178776578,1454459834871386113,"join airdrop now! 

@nhancaooo 
@kimphannnnn 
@ngoctram3004 
#SPAT #MetaSpatial #Metaverse #NFTs https://t.co/sWVi7ZQqqA"
5,1307623378992259072,1454459832719740934,"Acquired https://t.co/iSA8HYp9KR 

#Meta #Metaverse #NFT #NFTs #DAO #DAOs #Crypto #BTC #Bitcoin #ETH #Ethereum #blockchain https://t.co/GJFnWFflKi"
6,915103674,1454459828252774403,"The Drescher Drop has some exciting issues coming up for November. 
We'll explore the #metaverse and figure out wtf this is!
https://t.co/NRL3RxzlCq https://t.co/S2bm1vWjSv"
7,1441702148257955843,1454459820271046656,"@TheMoonCarl ILOVE #Elemongame Partner #Corsair
#GameNft #PlayToEarn #Top10MVB 
#BinanceSmartChain
#Metaverse https://t.co/Sc6glTC7ho"
8,1414202287681990667,1454459812880650243,"@GenxAnalytics @DeathRoad_io @DecentralGames @binamonok @bloktopia @Talecraftio @RadioCacaNFT @MetaWarsNFT @CryowarDevs @RevomonVR @StarLinkETH @SnowCrashDAO, a rare and good #MetaVerse and #GameFi project, if you have read the official doc. $Nora #MetaVoxel #DeFi #Gamefi #BSCGems #Binance    #BscProject
https://t.co/9hBwDflPvS"
9,4514059753,1454459802092916747,"This is a great project and also the reward is great. Thanks for shared this wonderful opportunity. Best wishes for all team members. Keep going and get to the moon. wish me good luck!
@freecoins24 
@smartearner01
 
#SPAT #MetaSpatial #Metaverse #NFTs https://t.co/q8NhTdX56u"
10,1602913392,1454459800855666693,#Metaverse provides opportunity to re-imagine #political and #economic realities in infinite ways. This could put into questions existing assumptions and structures in the relations among states. 6/
11,1400885653966135296,1454459799064784897,$Ovr 1.1 $ yesterday today 1.4 $ tomorrow 👀 If you miss $Blok #Bloktopia Dont miss $Ovr 👍 ww mil mcap. Still early when nodbody knows what is #Metaverse $Ovr was here 👍🔥🤝 https://t.co/lygavCYSaM
12,1402259317525467137,1454459760581898245,"@MooMonsterNFT This team is one of the best team .

@Poll07647395
@Eman27791242
@Thor85604427
@Poll07647395 
@PritomkrDutta 

$MOO #playtoearn #GameFi #NFTGaming #GameNFT #Metaverse #airdrop #bounty"
13,1454419327764008964,1454459751014838277,"The Sign of 69 NFT's are beginning to drop!
First 69 dropping daily until 11/15/2021!

0.005ETH

https://t.co/nvQ6DZheVA

#nft #raribleNFT #Metaverse #eth #signof69 https://t.co/6N8ySOpEnX"
14,1405724162421710854,1454459742982590464,"Very good project

@sopon906 
@dilip152715 
@jotish3764 

0xbAf0486535819b229a7432BB3158F596CF78ECf1

#metaverse #PRESALE  #GameFi #NFT #PlayToEarn #P2E https://t.co/AyDTkQdH30"
15,916265275728654337,1454459735407661060,"@MetaSpatial_io Try your luck 

@swagchuker
@Rana78289192 
@keshore070 

#SPAT #MetaSpatial #Metaverse #NFTs"
16,1225287711566680064,1454459731934859273,"Great project
@Kaii22514253 @pyaetgi521 @KoLatt14435121 @Maxxkaii2
🥰🥰🥰🥰
#SPAT #MetaSpatial #Metaverse #NFTs https://t.co/FhaflYXS5e"
17,1441702148257955843,1454459724464676865,"@davidgokhshtein ILOVE #Elemongame Partner #Corsair
#GameNft #PlayToEarn #Top10MVB 
#BinanceSmartChain
#Metaverse https://t.co/briFKK4Ygb"
18,1414202287681990667,1454459714750742528,"@AltcoinGordon @SnowCrashDAO, a rare and good #MetaVerse and #GameFi project, if you have read the official doc. $Nora #MetaVoxel #DeFi #Gamefi #BSCGems #Binance    #BscProject
https://t.co/9hBwDflPvS"
19,1327064692288679936,1454459685231206405,"@DraxPart @Crazyworld010 @HateFate9 check it out

#SPAT #MetaSpatial #Metaverse #NFTs https://t.co/Q7SPxlPzNk"
20,1443861882155114496,1454459663047553033,"@MonsterArenaBSC Great Project with good leadership and wonderful community. Keep it up team. In the future, this project will definitely go to the moon.
@vijalp9 
@Luckyman9990 
@RuizPereyra1 
@Tomassis111 
@Johan_Pena_COL
#Airdrop #GameFi #NFT #PlayToEarn #Metaverse"
21,760099002033385472,1454459660384210944,"You mean that I have more $UFO than you???  Haha.  At least for now. 😉

#cryptocurrencies #crypto #altcoin #Metaverse #GameFi #PlayToEarn #P2E #BTC #BNB https://t.co/crjTepJZhH"
22,1423919357692887041,1454459644621901832,"@SupreSpace The project is implemented professionally and has a clear development plan. Made by a very professional and experienced team. Without doubt
@shahria7789 
@Sharifur865 
@huyfansy27 
@JahidBsk2
@Shebi1122

#metaverse #PRESALE  #GameFi #NFT #PlayToEarn #P2E"
23,1414904142968016901,1454459633133834242,"@MetaSpatial_io This is definitely going to be HUGE!  as the team has been an inspiration in their innovative approaches towards achieving the project goals and visions , I am so glad to be part of this.
@kyawkhineu
@Thant4Kyi
@Eric_kg327

#SPAT #MetaSpatial #Metaverse #NFTs"
24,1386250183416029184,1454459621163208708,"Specially Thanks sir
For sharing a great project   I Hope This project Future is Bright More Success &amp; Go To The Moon

@AnanyaA21647500 

@kajalmaskre 

@Pawan70620128 

#GunHunterNFT #PlayToEarn #GHT #P2E #Metaverse #PVP https://t.co/oul9ABxR5i"
25,1441702148257955843,1454459612829130754,"@DropYourNFT ILOVE #Elemongame Partner #Corsair
#GameNft #PlayToEarn #Top10MVB 
#BinanceSmartChain
#Metaverse https://t.co/opTTSlYTpT"
26,1242527572967198720,1454459599378132992,#Metaverse #blok best coin in the metaverse will list @cz_binance 1 $
27,208555286,1454459596131627011,"@MetaSpatial_io I am very happy to be participating in this project. 

@HellyPink9
 
@quoctytran2020
 
@Nqubeko39941039
#SPAT  #MetaSpatial #Metaverse #NFTs"
28,1631788501,1454459595557064707,"I’ll stay with #SidlotteForever #TeamSidney #SanditonNeedsSidney #CelebrateSidlotte #SaveSidneyParker #LastAustenHero #JASanditon #TeamAusten
@masterpiecepbs @RedPlanetTV @BritBox_UK @PrimeVideo @netflix @GBH @Tatler @PBSDS @PBSDistribution #TeamSidlotte #SidLove #Metaverse https://t.co/AD5ZRhhdj8 https://t.co/lp8aVfKrlb"
29,1448077780525240322,1454459593480757260,"I am very happy to be participating in this project. 
I hope this project will gain more popularity in the future.

@zahidul_b 
@MiftahulRupa 
@mshahinkamal 
@amazid64 
@zahidul_c 
 #SupreSpace #Metaverse #gamefi 
#SPACE #PRESALE  #GameFi #NFT #PlayToEarn https://t.co/7IoH82k7dy"
30,1414904142968016901,1454459574413574151,"This is definitely going to be HUGE!  as the team has been an inspiration in their innovative approaches towards achieving the project goals and visions , I am so glad to be part of this.
@kyawkhineu
@Thant4Kyi
@Eric_kg327

#SPAT #MetaSpatial #Metaverse #NFTs https://t.co/znj6tvSKXu"
31,1444678989772038145,1454459556101181441,"#Airdrop #GameFi #NFT #PlayToEarn #Metaverse
This is a project that will be very useful in the future because it is supported by a professional team with great goals and big plans for the future
@GabriJutta  @HollyNGatto1  @AshisGupte https://t.co/0T7JrPTtx3"
